symbol;name;start;end;period;id
SUSQ;Susquehanna Bancshares Inc (SUSQ) Prices and Trading Volume;1990-03-26;2015-07-31;daily;11129810
SUSS;Susser Holdings Corporation (SUSS) Prices and Trading Volume;2006-10-19;2014-08-29;daily;11129849
SVVC;Firsthand Technology Value Fund Inc (SVVC) Prices and Trading Volume;2011-04-28;2018-03-27;daily;11251428
SWC;Stillwater Mining Co. (SWC) Prices and Trading Volume;1994-12-19;2017-05-03;daily;11126027
SWFT;Swift Transportation Company (SWFT) Prices and Trading Volume;2010-12-16;2017-09-08;daily;11130304
SWI;SolarWinds (SWI) Prices and Trading Volume;2009-05-20;2016-02-05;daily;11120138
SWK;Stanley Works (SWK) Prices and Trading Volume;1985-07-01;2018-03-27;daily;9775938
SWKS;Skyworks Solutions Inc. (SWKS) Prices and Trading Volume;1984-09-07;2018-03-27;daily;11118452
SWM;Schweitzer-Mauduit International Inc. (SWM) Prices and Trading Volume;1995-11-09;2018-03-27;daily;11116861
SWN;Southwestern Energy Co. (SWN) Prices and Trading Volume;1987-12-30;2018-03-07;daily;9775939
SWS;SWS Group Inc. (SWS) Prices and Trading Volume;1991-10-11;2014-12-31;daily;11130551
SWSH;Swisher Hygiene Inc (SWSH) Prices and Trading Volume;2007-06-20;2016-01-14;daily;11130392
SWX;Southwest Gas Corp. (SWX) Prices and Trading Volume;1987-12-30;2018-03-27;daily;11121880
SWY;Safeway Inc. (SWY) Prices and Trading Volume;1990-04-26;2015-01-29;daily;9775940
SXC;SunCoke Energy Inc (SXC) Prices and Trading Volume;2011-07-21;2018-03-27;daily;11128198
SXI;Standex International Corp. (SXI) Prices and Trading Volume;1987-12-30;2018-03-27;daily;11124499
SXT;Sensient Technologies Corp. (SXT) Prices and Trading Volume;1988-01-05;2018-03-27;daily;11116977
SYBT;Stock Yards Bancorp Inc. (SYBT) Prices and Trading Volume;1993-03-26;2018-03-27;daily;11116691
SYF;Synchrony Financial (SYF) Prices and Trading Volume;2014-07-31;2018-03-27;daily;27614041
SYK;Stryker Corp. (SYK) Prices and Trading Volume;1988-02-01;2018-03-27;daily;9775941
SYKE;Sykes Enterprises Incorporated (SYKE) Prices and Trading Volume;1996-04-30;2018-03-27;daily;11130685
SYNA;Synaptics Incorporated (SYNA) Prices and Trading Volume;2002-01-29;2018-03-27;daily;11130976
SYNT;Syntel Inc. (SYNT) Prices and Trading Volume;1997-08-12;2018-03-27;daily;11131394
SYUT;Synutra International Inc. (SYUT) Prices and Trading Volume;2004-12-21;2017-05-15;daily;11131502
SYY;Sysco Corp. (SYY) Prices and Trading Volume;1973-05-08;2018-03-27;daily;9775943
SZMK;Sizmek Inc (SZMK) Prices and Trading Volume;2014-02-10;2016-09-26;daily;11117861
T;AT&T Inc (T) Prices and Trading Volume;1984-07-19;2018-03-27;daily;9775944
TAHO;Tahoe Resources Inc. (TAHO) Prices and Trading Volume;2010-09-23;2018-03-27;daily;11132105
TAL;Tal International Group Inc (TAL) Prices and Trading Volume;2010-10-20;2018-03-27;daily;11132292
TAM;Taminco Corp (TAM) Prices and Trading Volume;2000-01-03;2014-12-05;daily;11132499
TAP;Molson Coors Brewing Co. Cl B (TAP) Prices and Trading Volume;1984-09-07;2018-03-27;daily;9775945
TAST;Carrols Restaurant Group Inc. (TAST) Prices and Trading Volume;2006-12-15;2018-03-27;daily;11093607
TAT;TransAtlantic Petroleum Ltd. (TAT) Prices and Trading Volume;2007-04-09;2018-03-27;daily;11142615
TAYC;Taylor Capital Group, Inc. (TAYC) Prices and Trading Volume;2002-10-16;2014-08-19;daily;11133279
TBBK;The Bancorp Inc (TBBK) Prices and Trading Volume;2004-02-03;2018-03-27;daily;10995611
TBI;TrueBlue (TBI) Prices and Trading Volume;1995-02-01;2018-03-27;daily;11145334
TBNK;Territorial Bancorp Inc (TBNK) Prices and Trading Volume;2009-07-13;2018-03-27;daily;11136277
TBPH;Theravance Biopharma Inc. (TBPH) Prices and Trading Volume;2014-05-16;2018-03-27;daily;13693682
TCBI;Texas Capital Bancshares Inc. (TCBI) Prices and Trading Volume;2003-08-14;2018-03-27;daily;11136751
TCBK;TriCo Bancshares (Chico CA) (TCBK) Prices and Trading Volume;1993-04-20;2018-03-27;daily;11144324
TCO;Taubman Centers Inc. (TCO) Prices and Trading Volume;1992-11-20;2018-03-27;daily;11251611
TCPC;TCP Capital Corp (TCPC) Prices and Trading Volume;2012-04-04;2018-03-27;daily;11133485
TCRD;THL Credit Inc. (TCRD) Prices and Trading Volume;2010-04-22;2018-03-27;daily;11138045
TCS;The Container Store Group Inc. (TCS) Prices and Trading Volume;2013-11-01;2018-03-27;daily;11094501
TDC;Teradata (TDC) Prices and Trading Volume;2007-10-01;2018-03-07;daily;9775946
TDG;TransDigm (TDG) Prices and Trading Volume;2006-03-15;2018-03-27;daily;11142839
TDS;Telephone & Data Systems Inc. (TDS) Prices and Trading Volume;1991-09-18;2018-03-27;daily;11135010
TDW;Tidewater Inc. (TDW) Prices and Trading Volume;1987-12-30;2018-03-27;daily;11138716
TDY;Teledyne Technologies Inc. (TDY) Prices and Trading Volume;1999-11-23;2018-03-27;daily;11134721
TE;TECO Energy Inc. (TE) Prices and Trading Volume;1984-10-29;2016-06-30;daily;9775947
TEAR;TearLab Corporation (TEAR) Prices and Trading Volume;2004-12-09;2017-11-07;daily;11133647
TECD;Tech Data Corporation (TECD) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11133709
TECH;Bio-Techne Corp (TECH) Prices and Trading Volume;1992-12-09;2018-03-27;daily;11133834
TEG;Integrys Energy Group (TEG) Prices and Trading Volume;1988-01-05;2015-06-29;daily;9775948
TEL;TE Connectivity (TEL) Prices and Trading Volume;2007-06-14;2018-03-27;daily;9775949
TEN;Tenneco (TEN) Prices and Trading Volume;1982-01-04;2018-03-27;daily;11135740
TER;Teradyne Inc. (TER) Prices and Trading Volume;1987-03-11;2018-03-27;daily;11135821
TESO;Tesco Corp. (TESO) Prices and Trading Volume;1996-12-02;2017-12-14;daily;11136343
TESS;Tessco Technologies Inc. (TESS) Prices and Trading Volume;1994-09-29;2018-03-27;daily;11136461
TEX;Terex Corp. (New) (TEX) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11135938
TFM;The Fresh Market Inc. (TFM) Prices and Trading Volume;2010-11-05;2016-04-27;daily;11251465
TFSL;TFS Financial Corp (TFSL) Prices and Trading Volume;2007-04-23;2018-03-27;daily;11137154
TFX;Teleflex Inc. (TFX) Prices and Trading Volume;1988-02-18;2018-03-27;daily;11134777
TG;Tredegar Corp. (TG) Prices and Trading Volume;1990-01-12;2018-03-27;daily;11143584
TGH;Textainer Group Holdings Ltd (TGH) Prices and Trading Volume;2007-10-10;2018-03-27;daily;11137047
TGI;Triumph Group Inc. (TGI) Prices and Trading Volume;1996-10-25;2018-03-27;daily;11145027
TGNA;Tegna Inc (TGNA) Prices and Trading Volume;1985-07-01;2018-03-07;daily;25130481
TGT;Target Corp. (TGT) Prices and Trading Volume;1983-04-06;2018-03-27;daily;9775950
TGTX;TG Therapeutics Inc. (TGTX) Prices and Trading Volume;2010-05-03;2018-03-27;daily;11137175
THC;Tenet Healthcare Corp. (THC) Prices and Trading Volume;1982-01-04;2018-03-07;daily;9775951
THFF;First Financial Corp. (IN) (THFF) Prices and Trading Volume;1992-03-03;2018-03-27;daily;11096118
THG;Hanover Insurance Group Inc (THG) Prices and Trading Volume;1995-10-11;2018-03-27;daily;11096776
THO;Thor Industries Inc. (THO) Prices and Trading Volume;1987-12-30;2018-03-27;daily;11138206
THOR;Thoratec Corp. (THOR) Prices and Trading Volume;1996-01-02;2015-10-08;daily;11138259
THR;Thermon Group Holdings (THR) Prices and Trading Volume;2011-05-05;2018-03-27;daily;11137778
THRM;Gentherm Inc (THRM) Prices and Trading Volume;1993-06-10;2018-03-27;daily;11096189
THRX;Theravance Inc (THRX) Prices and Trading Volume;2004-10-05;2016-01-08;daily;11137614
THS;TreeHouse Foods (THS) Prices and Trading Volume;2005-06-28;2018-03-27;daily;11143725
TIBX;TIBCO Software Inc. (TIBX) Prices and Trading Volume;1999-07-14;2014-12-05;daily;11138589
TICC;TICC Capital Corp (TICC) Prices and Trading Volume;2003-11-24;2018-03-22;daily;11138622
TIF;Tiffany & Co. (TIF) Prices and Trading Volume;1987-12-30;2018-03-27;daily;9775952
TILE;Interface Inc. (TILE) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11097573
TIME;Time Inc (TIME) Prices and Trading Volume;2014-05-21;2018-01-31;daily;13693684
TIPT;Tiptree Financial Inc (TIPT) Prices and Trading Volume;2010-10-15;2018-03-27;daily;13693686
TIS;Orchids Paper Products Co. (DE) (TIS) Prices and Trading Volume;2005-07-15;2018-03-27;daily;11113215
TISI;Team Inc. (TISI) Prices and Trading Volume;1992-03-17;2018-03-27;daily;11133599
TITN;Titan Machinery Inc. (TITN) Prices and Trading Volume;2007-12-13;2018-03-27;daily;11139639
TIVO;TiVo Inc. (TIVO) Prices and Trading Volume;1997-03-13;2018-03-27;daily;11139881
TJX;TJX Companies Inc. (TJX) Prices and Trading Volume;1988-01-05;2018-03-27;daily;9775953
TK;Teekay Corp (TK) Prices and Trading Volume;1995-07-20;2018-03-27;daily;11134267
TKR;Timken Co. (TKR) Prices and Trading Volume;1985-07-01;2018-03-27;daily;11139172
TLMR;Talmer Bancorp Inc (TLMR) Prices and Trading Volume;2014-02-12;2016-08-31;daily;11132399
TLYS;Tillys (TLYS) Prices and Trading Volume;2012-05-04;2018-03-27;daily;11138991
TMHC;Taylor Morrison Home Corp (TMHC) Prices and Trading Volume;2013-04-10;2018-03-27;daily;11133347
TMK;Torchmark Corp. (TMK) Prices and Trading Volume;1987-12-30;2018-03-27;daily;9775954
TMO;Thermo Fisher Scientific (TMO) Prices and Trading Volume;1987-09-01;2018-03-27;daily;9775955
TMP;Tompkins Financial Corp (TMP) Prices and Trading Volume;1990-03-28;2018-03-27;daily;11140562
TMUS;T-Mobile US Inc (TMUS) Prices and Trading Volume;2007-04-19;2018-03-27;daily;11131821
TNAV;Telenav Inc. (TNAV) Prices and Trading Volume;2010-05-13;2018-03-27;daily;11134941
TNC;Tennant Co. (TNC) Prices and Trading Volume;1992-03-03;2018-03-27;daily;11135699
TNDM;Tandem Diabetes Care Inc (TNDM) Prices and Trading Volume;2013-11-14;2018-03-27;daily;11132577
TNET;Trinet Group Inc. (TNET) Prices and Trading Volume;2014-03-27;2018-03-27;daily;13693694
TNGO;Tangoe Inc. (TNGO) Prices and Trading Volume;2011-07-27;2017-03-13;daily;11132687
TNK;Teekay Tankers Ltd (TNK) Prices and Trading Volume;2007-12-13;2018-03-27;daily;11134308
TOL;Toll Brothers Inc. (TOL) Prices and Trading Volume;1987-12-30;2018-03-27;daily;11140410
TOWN;TowneBank (Portsmouth VA) (TOWN) Prices and Trading Volume;1999-05-05;2018-03-27;daily;11141968
TPC;Tutor Perini (TPC) Prices and Trading Volume;1973-05-03;2018-03-27;daily;11145874
TPH;Tri Pointe Homes Inc (TPH) Prices and Trading Volume;2013-01-31;2018-03-27;daily;11143989
TPLM;Triangle Petroleum (TPLM) Prices and Trading Volume;2005-03-14;2017-03-24;daily;11144225
TPX;Tempur Sealy International (TPX) Prices and Trading Volume;2003-12-18;2018-03-27;daily;11135594
TQNT;TriQuint Semiconductor Inc. (TQNT) Prices and Trading Volume;1993-12-14;2014-12-31;daily;11144893
TR;Tootsie Roll Industries Inc (TR) Prices and Trading Volume;1987-12-30;2018-03-27;daily;11140786
TRAK;Dealertrack Technologies Inc. (TRAK) Prices and Trading Volume;2005-12-13;2015-09-30;daily;11094906
TRC;Tejon Ranch Co. (TRC) Prices and Trading Volume;1992-03-17;2018-03-27;daily;11134371
TREE;LendingTree Inc (New) (TREE) Prices and Trading Volume;2008-08-12;2018-03-27;daily;11143666
TREX;Trex Co. Inc. (TREX) Prices and Trading Volume;1999-04-08;2018-03-27;daily;11143910
TRGP;Targa Resources Corp (TRGP) Prices and Trading Volume;2010-12-07;2018-03-27;daily;11132928
TRI;Thomson Reuters Corp (TRI) Prices and Trading Volume;2002-06-12;2018-03-27;daily;11138182
TRIP;TripAdvisor Inc. (TRIP) Prices and Trading Volume;2011-12-07;2018-03-27;daily;9775956
TRIV;TriVascular Technologies Inc (TRIV) Prices and Trading Volume;2014-04-16;2016-02-03;daily;13693696
TRK;Speedway Motorsports Inc. (TRK) Prices and Trading Volume;1995-02-24;2018-03-27;daily;11122745
TRMB;Trimble Navigation Limited (TRMB) Prices and Trading Volume;1992-03-03;2018-03-27;daily;11144476
TRMK;Trustmark Corp. (TRMK) Prices and Trading Volume;1992-03-03;2018-03-27;daily;11145598
TRMR;Tremor Video (TRMR) Prices and Trading Volume;2013-06-27;2017-09-25;daily;11143775
TRN;Trinity Industries Inc. (TRN) Prices and Trading Volume;1987-12-30;2018-03-27;daily;11144687
TRNO;Terreno Realty Corp (TRNO) Prices and Trading Volume;2010-02-10;2018-03-27;daily;11251613
TRNX;Tornier N.V. (TRNX) Prices and Trading Volume;2011-02-03;2015-10-01;daily;11141094
TROW;T Rowe Price Group Inc. (TROW) Prices and Trading Volume;1989-09-13;2018-03-27;daily;9775957
TROX;Tronox Ltd (TROX) Prices and Trading Volume;2010-12-01;2018-03-27;daily;11145077
TRS;TriMas Corp (New) (TRS) Prices and Trading Volume;2007-05-18;2018-03-27;daily;11144436
TRST;Trustco Bank Corp. (NY) (TRST) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11145553
TRUE;TrueCar Inc (TRUE) Prices and Trading Volume;2000-05-02;2018-03-27;daily;13693699
TRV;Travelers Companies Inc (The) (TRV) Prices and Trading Volume;2017-04-26;2018-03-27;daily;9775958
TRW;TRW Automotive Holdings Corp (TRW) Prices and Trading Volume;2004-02-03;2015-05-15;daily;11145659
TRXC;TransEnterix Inc (TRXC) Prices and Trading Volume;1992-11-12;2018-03-27;daily;13693692
TSC;TriState Capital Holdings Inc. (TSC) Prices and Trading Volume;2013-05-09;2018-03-27;daily;11144982
TSCO;Tractor Supply Co. (TSCO) Prices and Trading Volume;1994-02-18;2018-03-27;daily;9776277
TSLA;Tesla Motors Inc. (TSLA) Prices and Trading Volume;2010-06-29;2018-03-27;daily;11136412
TSN;Tyson Foods Inc. (TSN) Prices and Trading Volume;1986-07-09;2018-03-27;daily;9775959
TSRA;Tessera Technologies Inc (TSRA) Prices and Trading Volume;2003-11-20;2017-02-22;daily;11136498
TSRE;Trade Street Residential Inc. (TSRE) Prices and Trading Volume;2008-07-07;2015-09-16;daily;13693687
TSRO;TESARO Inc. (TSRO) Prices and Trading Volume;2012-06-28;2018-03-27;daily;11136329
TSS;Total System Services Inc. (TSS) Prices and Trading Volume;1989-06-30;2018-03-27;daily;9775961
TSYS;TeleCommunication Systems Inc. (TSYS) Prices and Trading Volume;2000-08-09;2016-02-23;daily;11134645
TTC;Toro Co. (The) (TTC) Prices and Trading Volume;1987-12-30;2018-03-27;daily;11141111
TTEC;TeleTech Holdings Inc. (TTEC) Prices and Trading Volume;1996-08-01;2018-03-27;daily;11135122
TTEK;Tetra Tech Inc. (TTEK) Prices and Trading Volume;1991-12-17;2018-03-27;daily;11136568
TTGT;TechTarget Inc (TTGT) Prices and Trading Volume;2007-05-17;2018-03-27;daily;11134100
TTI;TETRA Technologies (TTI) Prices and Trading Volume;1990-04-03;2018-03-27;daily;11136604
TTMI;TTM Technologies Inc. (TTMI) Prices and Trading Volume;2000-09-25;2018-03-27;daily;11145852
TTPH;Tetraphase Pharmaceuticals Inc. (TTPH) Prices and Trading Volume;2013-03-20;2018-03-27;daily;11136681
TTWO;Take-Two Interactive Software Inc. (TTWO) Prices and Trading Volume;1997-04-15;2018-03-27;daily;11132215
TUES;Tuesday Morning Corp. (TUES) Prices and Trading Volume;1999-04-22;2018-03-27;daily;11145855
TUMI;Tumi Holdings (TUMI) Prices and Trading Volume;2012-04-19;2016-08-01;daily;11145861
TUP;Tupperware Brands Corp. (TUP) Prices and Trading Volume;1996-05-08;2018-03-27;daily;11145865
TW;Towers Watson & Co. (TW) Prices and Trading Volume;2000-10-11;2016-01-04;daily;11141835
TWC;Time Warner Cable Inc (TWC) Prices and Trading Volume;2007-01-10;2016-05-17;daily;9775962
TWER;Towerstream Corporation (TWER) Prices and Trading Volume;2007-01-24;2016-11-30;daily;11141860
TWGP;Tower Group International, Ltd. (TWGP) Prices and Trading Volume;2004-10-21;2014-09-15;daily;11141719
TWI;Titan International Inc (TWI) Prices and Trading Volume;1993-05-20;2018-03-27;daily;11139554
TWIN;Twin Disc Inc. (TWIN) Prices and Trading Volume;1987-12-31;2018-03-27;daily;11145883
TWO;Two Harbors Investment Corp (TWO) Prices and Trading Volume;2009-10-30;2018-03-27;daily;11251618
TWOU;2U Inc (TWOU) Prices and Trading Volume;2014-03-28;2018-03-27;daily;13693028
TWTR;Twitter Inc (TWTR) Prices and Trading Volume;2013-11-07;2018-03-27;daily;11145885
TWX;Time Warner Inc (TWX) Prices and Trading Volume;1992-03-19;2018-03-27;daily;9775963
TXI;Texas Industries, Inc. (TXI) Prices and Trading Volume;1978-05-01;2014-07-01;daily;11136785
TXMD;Therapeuticsmd (TXMD) Prices and Trading Volume;2007-05-09;2018-03-27;daily;11137537
TXN;Texas Instruments Inc. (TXN) Prices and Trading Volume;1972-06-01;2018-03-27;daily;9775964
TXRH;Texas Roadhouse Inc (TXRH) Prices and Trading Volume;2004-10-05;2018-03-27;daily;11136890
TXT;Textron Inc. (TXT) Prices and Trading Volume;1984-10-24;2018-03-27;daily;9775965
TXTR;Textura Corp (TXTR) Prices and Trading Volume;2013-06-07;2016-06-10;daily;11137072
TYL;Tyler Technologies Inc. (TYL) Prices and Trading Volume;1987-12-30;2018-03-27;daily;11145892
TYPE;Monotype Imaging Holdings Inc (TYPE) Prices and Trading Volume;2007-07-25;2018-03-27;daily;11099468
TZOO;Travelzoo Inc. (TZOO) Prices and Trading Volume;2002-08-28;2018-03-27;daily;11143363
UA;Under Armour (UA) Prices and Trading Volume;2016-04-08;2018-03-27;daily;11145963
UAL;United Continental Holdings (UAL) Prices and Trading Volume;2006-02-06;2018-03-27;daily;11146018
UAM;Universal American Corp (New) (UAM) Prices and Trading Volume;1990-03-26;2017-04-27;daily;11146056
UBA;Urstadt Biddle Properties Inc. Cl A (UBA) Prices and Trading Volume;1998-08-17;2018-03-27;daily;11251623
UBNK;United Financial Bancorp Inc (New) (UBNK) Prices and Trading Volume;2005-08-17;2018-03-27;daily;11146021
UBSI;United Bankshares Inc. (UBSI) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11146010
UCBI;United Community Banks Inc. (Blairsville GA) (UCBI) Prices and Trading Volume;2002-03-21;2018-03-27;daily;11146015
UCFC;United Community Financial Corp. (OH) (UCFC) Prices and Trading Volume;1998-07-09;2018-03-27;daily;11146016
UCP;UCP Inc (UCP) Prices and Trading Volume;2013-07-18;2017-08-03;daily;11145926
UCTT;Ultra Clean Holdings Inc. (UCTT) Prices and Trading Volume;2004-03-25;2018-03-27;daily;11145943
UDR;UDR Inc (UDR) Prices and Trading Volume;1990-03-07;2018-03-27;daily;11251620
UEC;Uranium Energy Corp (UEC) Prices and Trading Volume;2007-04-05;2018-03-27;daily;11146102
UEIC;Universal Electronics Inc. (UEIC) Prices and Trading Volume;1993-02-12;2018-03-27;daily;11146062
UFCS;United Fire Group Inc. (UFCS) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11146022
UFI;Unifi Inc. (UFI) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11145975
UFPI;Universal Forest Products Inc. (UFPI) Prices and Trading Volume;1993-11-10;2018-03-27;daily;11146065
UFPT;UFP Technologies Inc. (UFPT) Prices and Trading Volume;1993-12-17;2018-03-27;daily;11145930
UGI;UGI Corp. (UGI) Prices and Trading Volume;1988-01-05;2018-03-27;daily;11145931
UHAL;AMERCO (UHAL) Prices and Trading Volume;1994-11-04;2018-03-27;daily;10982915
UHS;Universal Health Services Inc. (UHS) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11146067
UHT;Universal Health Rlty. Inc. Tr (UHT) Prices and Trading Volume;1987-11-05;2018-03-27;daily;11251622
UIHC;United Insurance Holdings Corp (UIHC) Prices and Trading Volume;2007-11-07;2018-03-27;daily;11146025
UIL;UIL Holdings Corp (UIL) Prices and Trading Volume;1987-08-31;2015-12-16;daily;11145936
UIS;Unisys Corp. (UIS) Prices and Trading Volume;1972-06-01;2018-03-27;daily;11145997
ULTA;Ulta Salon Cosmetics & Fragrance Inc. (ULTA) Prices and Trading Volume;2007-10-25;2018-03-27;daily;11145937
ULTI;Ultimate Software Group Inc. (ULTI) Prices and Trading Volume;1998-06-17;2018-03-27;daily;11145940
ULTR;Ultrapetrol Limited (ULTR) Prices and Trading Volume;2006-10-13;2016-10-18;daily;11145949
UMBF;UMB Financial Corp (UMBF) Prices and Trading Volume;1990-03-27;2018-03-27;daily;11145954
UMH;UMH Properties Inc (UMH) Prices and Trading Volume;1993-12-06;2018-03-27;daily;11251621
UMPQ;Umpqua Holdings Corp (UMPQ) Prices and Trading Volume;1998-06-03;2018-03-27;daily;11145961
UNF;UniFirst Corp. (UNF) Prices and Trading Volume;1988-01-05;2018-03-27;daily;11145976
UNFI;United Natural Foods Inc. (UNFI) Prices and Trading Volume;1996-11-01;2018-03-27;daily;11146029
UNH;UnitedHealth Group Inc (UNH) Prices and Trading Volume;1990-03-26;2018-03-27;daily;9775967
UNIS;Unilife Corporation (UNIS) Prices and Trading Volume;2010-02-16;2017-04-20;daily;11145985
